2017-12-26T23:32:38.800,M2913209,1929,-34.96926,138.60387,5518.8,RS92,401.520
2017-12-26T23:32:39.800,M2913209,1930,-34.96923,138.60403,5521.7,RS92,401.520
2017-12-26T23:32:40.800,M2913209,1931,-34.96918,138.60418,5525.8,RS92,401.520
2017-12-26T23:32:41.800,M2913209,1932,-34.96914,138.60432,5529.1,RS92,401.520
2017-12-26T23:32:42.800,M2913209,1933,-34.96907,138.60445,5531.2,RS92,401.520
2017-12-26T23:32:43.800,M2913209,1934,-34.96901,138.60460,5536.6,RS92,401.520
2017-12-26T23:32:44.800,M2913209,1935,-34.96903,138.60501,5558.0,RS92,401.520
2017-12-26T23:32:45.800,M2913209,1936,-34.96898,138.60519,5559.5,RS92,401.520
2017-12-26T23:32:46.800,M2913209,1937,-34.96893,138.60535,5564.1,RS92,401.520
2017-12-26T23:32:47.800,M2913209,1938,-34.96887,138.60553,5568.5,RS92,401.520
2017-12-26T23:32:48.800,M2913209,1939,-34.96881,138.60572,5572.5,RS92,401.520
2017-12-26T23:32:49.800,M2913209,1940,-34.96876,138.60588,5578.7,RS92,401.520
2017-12-26T23:32:50.800,M2913209,1941,-34.96870,138.60600,5583.3,RS92,401.520
2017-12-26T23:32:51.800,M2913209,1942,-34.96866,138.60612,5585.3,RS92,401.520
2017-12-26T23:32:52.800,M2913209,1943,-34.96860,138.60625,5588.4,RS92,401.520
2017-12-26T23:32:53.800,M2913209,1944,-34.96854,138.60636,5592.4,RS92,401.520
2017-12-26T23:32:54.800,M2913209,1945,-34.96846,138.60649,5596.7,RS92,401.520
2017-12-26T23:32:55.800,M2913209,1946,-34.96840,138.60663,5598.6,RS92,401.520
2017-12-26T23:32:56.800,M2913209,1947,-34.96836,138.60679,5601.0,RS92,401.520
2017-12-26T23:32:58.800,M2913209,1949,-34.96828,138.60713,5606.9,RS92,401.520
2017-12-26T23:32:59.800,M2913209,1950,-34.96824,138.60729,5610.3,RS92,401.520
